area;emoji;name;type;hp;atk;sta;lck;int;mgk;def;note;desc;message;achiev
Forsaken Village;📄;Rallying Call;Item;0;0;0;0;1;0;0;Note;Provides <b>+1 🧠 Morale</b> and a survival tip:<br>n/a;Embraced the new knowledge.;none
Forsaken Village;🔖;Strange Prophecy;Item;0;0;0;0;1;0;0;Note;Provides <b>+1 🧠 Intellect</b> and an insight.<br>n/a;Embraced the new knowledge.;none
Forsaken Village;📃;Dirty Pamphlet;Item;0;0;0;0;1;0;0;Scribbled Note;Provides <b>+1 🧠 Intellect</b> and an insight.<br>n/a;Should help to remember.;none
Forsaken Village;📓;Cultist Notes;Item;0;0;0;-3;0;1;0;Ritual Book;Contains endless pages of nonsense gibberish.<br>Provides <b>+1 🔵 Mana</b> for <b>-3 🍀 Luck</b>.;Eternal presence seen that.;none
Forsaken Village;🏷️;Remembrance Tag;Item;0;0;0;0;1;0;0;Scribbled Note;Provides <b>+1 🧠 Intellect</b> and an insight.<br>n/a;Should help to remember.;none
Forsaken Village;🫙;Fart in a Jar;Item;-2;0;0;0;0;0;0;Garbage;Better not release the contents.<br>;Oops the lid came off;none
Forsaken Village;🗝️;Iron Key;Item;0;0;0;0;0;0;0;Utility Item;<b>🗝️ Unlocks</b> doors and containers.<br>;;none
Forsaken Village;🗝️;Bloody Key;Item;0;0;0;0;0;0;0;Utility Item;<b>🗝️ Unlocks</b> doors and containers.<br>;;none
Forsaken Village;🗝️;Rusty Key;Item;0;0;0;0;0;0;0;Utility Item;<b>🗝️ Unlocks</b> doors and containers.<br>;;none
Forsaken Village;🫖;Cracked Pot;Item;0;0;0;-1;0;0;0;Worthless Junk;Someone probably lost it when fleeing.<br>;Desecrated a genie home remains.;none
Forsaken Village;📜;Wanted Poster;Item;0;0;0;0;-1;0;0;Note;The scribbled face resembles yours.<br>n/a;Became more notrious.;none

Forsaken Village;🧧;Wedding Invitation;Item;0;0;0;0;0;0;0;Piece of History;po/em;Your heart will always remember;none

Forsaken Village;🦴;Human Femur;Item;0;0;0;0;0;0;0;Lost Possesion;Looks like someone might miss it.<br>;You should find the owner!;none
Forsaken Village;🚀;Toy Rocket;Item;0;0;0;0;0;0;0;Lost Possesion;Looks like someone might miss it.<br>;You should find the owner!;none
Forsaken Village;🛸;Toy Saucer;Item;0;0;0;0;0;0;0;Lost Possesion;Looks like someone might miss it.<br>;You should find the owner!;none
Forsaken Village;👽;Toy Creature;Item;0;0;0;0;0;0;0;Lost Possesion;Looks like someone might miss it.<br>;You should find the owner!;none
Forsaken Village;🔭;Stargazing Telescope;Item;0;0;0;0;0;0;0;Lost Possesion;Looks like someone might miss it.<br>;You should find the owner!;none
Forsaken Village;🪮;Hair Brush;Item;0;0;0;0;0;0;0;Lost Possesion;No practical use to a warrior.<br>;You should find the owner!;none
Forsaken Village;🥄;Bent Spoon;Item;0;0;0;0;0;0;0;Lost Possesion;Perhaps the special shape is by design.<br>;You should find the owner!;none
Forsaken Village;🧦;Worn Socks;Item;0;0;0;0;0;0;0;Lost Possesion;Dirty and full of holes.<br>;You should find the owner!;none
Forsaken Village;🧶;Cotton Ball;Item;0;0;0;0;0;0;0;Lost Possesion;Must have been lost recently.<br>;You should find the owner!;none
Forsaken Village;🎱;Eight Ball;Item;0;0;0;-1;0;0;0;Lost Possesion;Supposedly brings <b>bad luck</b>.<br>;Oh shoot it does!;none
Forsaken Village;⚙️;Broken Gear;Item;0;0;0;0;0;0;0;Lost Possesion;Part of something much bigger.<br>;You should find the owner!;none
Forsaken Village;🔩;Leftover Bolt;Item;0;0;0;0;0;0;0;Lost Possesion;Part of something much bigger.<br>;You should find the owner!;none

Forsaken Village;🦝;Raccoon Ambassador;Friend🎱\🧶\🧦\🥄\🪮\🔭\👽\🛸\🚀;0;0;0;0;0;0;0;Serious Representative;Would very much like to barter with you.<br>It is looking for: n/a;Initiated contact!;none
Forsaken Village;🐕;Nervous Doge;Friend🧶\👽\🦴\🍖;0;0;0;0;0;0;0;Wild Animal;Sniffed you and started <b>wiggling the tail!</b><br>Seems interested in:n/a;You made them happy!;none
Forsaken Village;🐧;Galactic Penguin;Friend🚀\🔭\👽\🛸\⚙️\🔩;0;0;0;0;0;0;0;Unusal Critter;Travelled from a galaxy far far away.<br>It is looking for: n/a;Received a special treat.;none

Forsaken Village;🍋;Sicilian Lemon;Consumable;0;1;0;0;0;0;0;<b>Artifact</b>;Tastes like a proper vendetta — sweet and sour.<br><b>+1 ⚔️ Damage</b>, restore <b>❤️ Health</b> + <b>🟢 Energy</b>;Ahhh, sweet and sour;none

Forsaken Village;🥠;Fortune Cookie;Consumable;0;0;0;1;0;0;0;Edible Prophecy;Provides guidance and <b>+1 🍀 Luck</b>.<br>n/a;Spit out the paper;none
Forsaken Village;🥦;Healthy Broccoli;Consumable;1;0;0;0;0;0;0;Vegetable;Packs a great ton of vitamins.<br>Provides <b>+1 ❤️ Health</b>.;Felt an actual difference;none
Forsaken Village;🍷;Sour Wine;Consumable;0;0;2;0;-1;0;0;Stale Delicacy;Wonder how it tastes and feels?<br>Temporary <b>+2 🟢 Energy</b> for <b>-1 🧠 Intellect</b>.;Was it worth it?;none
Forsaken Village;🌶️;Burning Jalapeño;Consumable;-1;0;2;0;0;0;0;Fresh Fruit;Too hot to handle but boosts energy.<br>Temporary <b>+2 🟢 Energy</b> for <b>-1 💔 Damage.</b>;Burned down the throat;none
Forsaken Village;🍪️;Cinnamon Cookie;Consumable;1;0;0;0;0;0;0;Lovely Treat;Baked with extra care and love.<br>Provides <b>+1 ❤️ Health</b> temporarily.;Tasted just awesome;none
Forsaken Village;🍰;Strawberry Cake;Consumable;1;0;0;0;0;0;0;Lovely Treat;Baked with extra care and love.<br>Provides <b>+1 ❤️ Health</b> temporarily.;Tasted just awesome;none
Forsaken Village;🍵;Cold Tea;Consumable;0;0;0;1;0;0;0;Herbal Blend;A calming natural black tea.<br>Provides <b>+1 🍀 Luck</b>;You feel gently focused.;none
Forsaken Village;🥩;Fresh Venison;Consumable;-1;0;0;0;0;0;0;Raw Meat;Not safe to eat without cooking first.<br>;That was just disgusting;none
Forsaken Village;🥣;Unfinished Bowl;Consumable;0;0;-3;0;0;0;0;Someone's Breakfast;Must have been here for weeks.<br>;Ugh. That tasted terrible;none
Forsaken Village;🥫;Pistachio Ketchup;Consumable;-1;0;3;0;0;0;0;Canned Food;A greenish crust indicates a special flavor.<br>Makes you run faster, <b>for a price?</b>;The flavoring took its toll;none
Forsaken Village;🧀;Mouldy Cheese;Consumable;0;0;0;0;-1;0;0;Rare Delicacy;Smells like <b>-1 🧠 Charisma</b>, ...still tempting.<br>;Your breath now reeks;none

Forsaken Village;🍅;Sweet Tomato;Consumable;0;0;0;0;0;0;0;Actually a Fruit;Likely packs some vitamins.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
Forsaken Village;🍎;Ripe Apple;Consumable;0;0;0;0;0;0;0;Fresh Fruit;Looks all shiny and juicy.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
Forsaken Village;🥐;Croissant;Consumable;0;0;0;0;0;0;0;Snack;Still suspiciously fresh.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
Forsaken Village;🥨;Salty Pretzel;Consumable;0;0;0;0;0;0;0;Snack;Still suspiciously fresh.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
Forsaken Village;🥖;Herb Baguette;Consumable;0;0;0;0;0;0;0;Snack;Still suspiciously fresh.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
Forsaken Village;🍞;Basic Bread;Consumable;0;0;0;0;0;0;0;Snack;Still suspiciously fresh.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none
Forsaken Village;🍑;Juicy Peach;Consumable;0;0;0;0;0;0;0;Fresh Fruit;Looks all shiny and juicy.<br>Restores <b>❤️ Health</b> and <b>🟢 Energy</b>.;;none

//Twisted Fairyland
Twisted Fairyland;🌾;Tall Reeds;Prop;0;0;0;0;0;0;0;Dense Flora;Thick growth covers the way forward.<br>;Crossed right through.;none
Twisted Fairyland;🌾;Dense Reeds;Prop;0;0;0;0;0;0;0;Wild Flora;Thick growth covers the way forward.<br>;Crossed right through.;none
Twisted Fairyland;🌿;Thick Growth;Prop;0;0;0;0;0;0;0;Wild Flora;Lush and oddly vibrant for this place.<br>;Crossed right through.;none
Twisted Fairyland;🌿;Fern Growth;Prop;0;0;0;0;0;0;0;Wild Flora;Ancient fronds curl in an unseen wind.<br>;Crossed right through.;none
Twisted Fairyland;🌴;Palm Tree;Prop;0;0;0;0;0;0;0;Wild Flora;Sways gently despite no wind at all.<br>;;none
Twisted Fairyland;🎋;Wild Bamboo;Prop;0;0;0;0;0;0;0;Jungle Flora;Hollow stalks knock like distant drumming.<br>;;none
Twisted Fairyland;🎋;Dense Growth;Prop;0;0;0;0;0;0;0;Jungle Flora;Hard to tell where one plant ends.<br>;;none
Twisted Fairyland;☘️;Common Clover;Prop;0;0;0;0;0;0;0;Wild Flora;Each leaf trembles at your approach.<br>;;none
Twisted Fairyland;☘️;Wild Clover;Prop;0;0;0;0;0;0;0;Common Flora;Grows in rings, which is never a good sign.<br>;;none
Twisted Fairyland;🌻;Lonely Sunflower;Prop;0;0;0;0;0;0;0;Wild Flora;Stands tall all alone.<br>;;none
Twisted Fairyland;🪻;Hyacinth Patch;Prop;0;0;0;0;0;0;0;Wild Flora;Compelling smell fills the air.<br>;;none
Twisted Fairyland;🪻;Flower Growth;Prop;0;0;0;0;0;0;0;Wild Flora;Compelling smell fills the air.<br>;;none
Twisted Fairyland;🪹;Empty Nest;Prop;0;0;0;0;0;0;0;Deserted Home;Looks long time abandoned.<br>;;none
Twisted Fairyland;🪐;Clear Night;Prop;0;0;0;0;0;0;0;Weather Condition;Time for a well deserved rest.<br>;;none

Twisted Fairyland;🏮;Eternal Lantern;Prop;1;0;0;0;0;0;0;Calming Glow;The candlelight flickers but never dies.<br>;Rested under a protective light.;none
Twisted Fairyland;🎄;Starsparkle Spurce;Prop;0;0;0;0;0;1;0;Blessed Flora;Shimmers with overflowing magical energy.<br>;Woken up feeling blessed;none
Twisted Fairyland;🍄;Glowcap Ring;Prop;0;0;0;0;2;0;0;Luminescent Circle;Soft light pulses gently around you.<br>;Woken up strangely optimistic;none
Twisted Fairyland;🍄‍🟫;Overgrown Shroom;Prop;0;0;1;0;0;0;0;Chill Spot;Throws shade protecting against burning sunlight.<br>;Rested well in the shade;none
Twisted Fairyland;🌿;Soft Moss;Prop;0;0;1;0;0;0;0;Living Carpet;Your steps feel lighter here.<br>;Well rested on the soft ground;none
Twisted Fairyland;🌸;Dreamblossom Patch;Prop;0;0;0;0;1;0;0;Soothing Spores;Sweet scent dulls anxious thoughts.<br>;Dreamed of a welcoming paradise;none

Twisted Fairyland;☄️;Falling Comet;Prop;-9;0;0;0;0;0;0;Burning Debris;Bright light coming closer and closer.<br>;Obliterated by the explosion;none
Twisted Fairyland;🍄;Fruiting Fungi;Prop;-1;0;-2;0;0;0;0;Hidden Danger;Mature growth spreading its spores around.<br>;Got some spores into your lungs;none
Twisted Fairyland;🌲;Needlepine Grove;Prop;0;0;-1;0;0;0;0;Harsh Terrain;It's harder to navigate between the trees.<br>;Rested, but needles kept poking you;none
Twisted Fairyland;🎍;Sharp Bamboo;Prop;-1;0;0;0;0;0;0;Harsh Flora;Uncomfortable on the very first look.<br>;Got small cuts all over you.;none

Twisted Fairyland;🪵;Hollow Log;Container;0;0;0;0;0;0;0;Natural Stash;Hides what shouldn't be here.<br>;;none
Twisted Fairyland;🏺;Painted Amphora;Container;0;0;0;0;0;0;0;Disturbing Scenery;Sends shivers down the spine.<br>;;none
Twisted Fairyland;🎶;Lovely Song;Container;0;0;0;0;0;0;0;Strange Vibes;Calls for the lost souls to come.<br>;Continued towards the source.;none
Twisted Fairyland;🌿;Fern Thicket;Container;0;0;0;0;0;0;0;Soft Surface;Something rustles inside the dense ferns.<br>;Crossed right through.;none
Twisted Fairyland;🎋;Bamboo Growth;Container;0;0;0;0;0;0;0;Jungle Flora;Hollow stalks could hide anything.<br>;;none
Twisted Fairyland;🕸;Spider Cocoon;Container;-1;0;0;0;0;0;0;Someone's Lunch;Seems to have something inside.<br>;Grossed out by the sticky webs.;none
Twisted Fairyland;🪺;Unguarded Nest;Container;0;0;0;0;0;0;0;Opportunity;Whatever built this isn't far.<br>;;none
Twisted Fairyland;🍯;Sticky Honeypot;Container;-1;0;0;0;0;0;0;Suspicious Container;Seems like a fine refreshment.<br>;Got stung by an angry bee!;none
Twisted Fairyland;🌱;Entangling Vines;Container;0;0;-2;0;0;0;0;Natural Snare;Visibly keeps moving bit by bit.<br>;Struggled to break free.;none
Twisted Fairyland;🧟‍♀️;Decaying Corpse;Container;-1;0;0;0;0;0;0;Rotting Remnants;Something shiny seems to be beneath.<br>;Nasty juices splashed your face.;none

Twisted Fairyland;🎠;Trojan Box;Locked-Container;0;0;0;0;0;0;0;Suspicious Keepsake;Nailed shut, there's a small keyhole at the top.<br>;Hinges creaked softly.;none
Twisted Fairyland;🗿;Hollow Statue;Locked-Container;0;0;0;0;0;0;0;Hidden Stash;Something rattles inside, there's a keyhole.<br>;Unlocked the secured stash.;none
Twisted Fairyland;⭐️;Star-Shaped Box;Locked-Container;0;0;0;0;0;0;0;Magical Trinket;Glows faintly but won’t open easily.<br>;You find the hidden keyhole.;none
Twisted Fairyland;🪞;Gilded Mirror;Locked-Container;0;0;0;0;0;0;0;Reflected Secret;Something faint is visible behind the glass.<br>;Found the hidden keyhole.;none
Twisted Fairyland;🧿;Enchanted Orb;Locked-Container;0;0;0;0;0;0;0;Warding Eye;The seal must be dispelled.<br>;It unlatched with shimmer.;none

Twisted Fairyland;🕳️;Deep Hollow;Container-2;0;0;0;0;0;0;0;Dark Place;A big hole opens in front of you.<br>;Holy moly, bigger than expected.;none
Twisted Fairyland;🪤;Primitive Trap;Container-2;0;0;0;0;0;0;0;Makeshift Trap;Something could be captured inside.<br>;There was something inside indeed.;none
Twisted Fairyland;🌾;Rice Field;Container-2;0;-1;0;0;0;0;0;Uneasy Terrain;Farmland of the natives.<br>;;none
Twisted Fairyland;🌾;Owergrown Reeds;Container-2;0;0;0;0;0;0;0;Wild Flora;Sunlight reflects through it.<br>;;none
Twisted Fairyland;🏕️;Primitve Tent;Container-2;0;0;0;0;0;0;0;Suspense Area;Serves as a place of rest.<br>;Something was hidden there.;none
Twisted Fairyland;🏕️;Withering Tent;Container-2;0;0;0;0;0;0;0;Suspense Area;Seems a bit neglected.<br>;Something was hidden there.;none
Twisted Fairyland;⛳️️;Claimed Spot;Container-2;0;0;0;0;0;0;0;Suspense Area;Seems a bit neglected.<br>;Something was hidden there.;none
Twisted Fairyland;🪻;Hyacinth Grove;Container-2;0;0;0;0;0;0;0;Wild Flora;Compelling smell fills the air.<br>;;none
Twisted Fairyland;🛖;Simple Hut;Container-2;0;0;0;0;0;0;0;Primitve Housing;Built from branches and leaves.<br>;;none
Twisted Fairyland;🌹;Briar Thicket;Container-2;-1;0;0;0;0;0;0;Natural Snare;Looks like something is hidden inside.<br>;Got cut by sharp torns;none

Twisted Fairyland;🌳;Oak Grove;Container-3;0;0;0;0;0;0;0;Tall Flora;This palce sounds way too quiet.<br>;;none
Twisted Fairyland;🌲;Spruce Grove;Container-3;0;0;0;0;0;0;0;Tall Flora;It's harder to navigate between the trees.<br>;;none
Twisted Fairyland;🏕️;Tribal Campsite;Container-3;0;0;0;0;0;0;0;Suspense Area;Serves as a place of rest.<br>;Something was hidden there.;none
Twisted Fairyland;🌲;Dark Wood;Container-3;0;0;0;0;0;0;0;Suspense Area;Nothing but endless trees in all directions.<br>;Someting was hidden there.;none
Twisted Fairyland;🛖;Lone Hut;Container-3;0;0;0;0;0;0;0;Primitve Housing;Built from branches and leaves.<br>;;none
Twisted Fairyland;🛖;Primitive Hut;Container-3;0;0;0;0;0;0;0;Primitve Housing;Built from branches and leaves.<br>;;none
Twisted Fairyland;🛖;Witch’s Hut;Container-3;0;0;0;-1;0;0;0;Primitve Housing;Dark herbs hang from the rafters.<br>;Radiates some nasty feelings.;none
Twisted Fairyland;🥀;Overgrown Campsite;Container-3;-1;0;0;0;0;0;0;Abandoned Spot;Strange noises are coming out of the bushes.<br>;Ouch! Thorns cut your skin.;none

Twisted Fairyland;🛖;Locked Hut;Locked-Container-3;0;0;0;0;0;0;0;Primitve Housing;Built from branches and leaves.<br>;;none
Twisted Fairyland;🛖;Barret Hut;Locked-Container-3;0;0;0;0;0;0;0;Primitve Housing;Built from branches and leaves.<br>;;none

Twisted Fairyland;🕳️;Underworld Passage;Container-4;0;0;0;0;0;0;0;Endless Void;Who knows what lies inside?<br>;Stepped into the darkness.;none
Twisted Fairyland;🏛️;Ancient Temple;Container-4;0;0;0;0;0;0;0;Ritual Place;Remains of a long gone civilization.<br>;Walked into the sacrifical area.;none
Twisted Fairyland;🗻;Rocky Mountain;Container-4;0;0;0;0;0;0;0;Mountaintop;Tough to navigate terrain.<br>;Climbed on the summit.;none
Twisted Fairyland;🏔️;Snowy Mountain;Container-4;0;0;0;0;0;0;0;Observation;Cold and hostile place.<br>;Climbed on the summit.;none
Twisted Fairyland;⛰️;Forest Mountaintop;Container-4;0;0;0;0;0;0;0;Wilderness;Tree-covered point of interest.<br>;Climbed on the summit.;none
Twisted Fairyland;🌲;Deep Forest;Container-4;0;0;0;0;0;0;0;Suspense Area;Nothing but endless trees in all directions.<br>;Someting was hidden there.;none
Twisted Fairyland;🛕;Cult Monument;Container-4;0;0;0;0;0;0;0;Deserted Building;There are blood drops leading outside.<br>;Kicked the door open.;none
Twisted Fairyland;🗼;Tribal Monument;Container-4;0;0;0;0;0;0;0;Primitve Housing;Living space of a local tribe leader.<br>;;none

Twisted Fairyland;⛰️;Rocky Mountaintop;Container-5;0;0;0;0;0;0;0;Wilderness;Tree-covered point of interest.<br>;Climbed on the summit.;none
Twisted Fairyland;🏔️;Permafrost Mountain;Container-5;0;0;0;0;0;0;0;Observation;Cold and hostile place.<br>;Climbed on the summit.;none
Twisted Fairyland;🌋;Volcano Throat;Container-5;0;0;0;0;0;0;0;Mountaintop;Lava-laced rocky mountain.<br>;Floor is basically lava now.;none
Twisted Fairyland;🏛️;Ancient Temple;Container-5;0;0;0;0;0;0;0;Ritual Place;Remains of a long gone civilization.<br>;Walked into the sacrifical area.;none
Twisted Fairyland;🏰;Ancient Castle;Container-5;0;0;0;0;0;0;0;Deserted Building;Massive stones suffered many battles.<br>;;none
Twisted Fairyland;🏰;Fallen Fortress;Container-5;0;0;0;0;0;0;0;Ancient Ruins;Massive stones suffered many battles.<br>;;none
Twisted Fairyland;🏯️;Oriental Villa;Container-5;0;0;0;0;0;0;0;Deserted Building;There are blood drops leading outside.<br>;Kicked the door open.;none
Twisted Fairyland;🕍;Deserted Cathedral;Container-5;0;0;0;0;0;0;0;Deserted Building;There are blood drops leading outside.<br>;Kicked the door open.;none
Twisted Fairyland;🕌;Opulent Temple;Container-5;0;0;0;0;0;0;0;Deserted Building;Strange noises are coming out.<br>;Entered through the window.;none

Twisted Fairyland;🌈;Fantastic Rainbow;Curse;0;0;0;2;0;0;0;Weather Phenomenon;Promise of a good luck moving forward.<br>;Got yourself a lucky blessing;none
Twisted Fairyland;💫;Twirling Glow;Curse;0;0;1;0;0;0;0;Magic Aura;Dizzying light spins around your head.<br>;Let the good vibes dance within.;none
Twisted Fairyland;✨;Sparkly Mist;Curse;1;0;0;0;0;0;0;Magic Anomaly;Warming aura surrounds this spot.<br>;Let the warmth come inside.;none
Twisted Fairyland;✨;Whispering Glow;Curse;0;0;0;0;1;0;0;Magical Phenomenon;Tiny glimmers beckon from the shadows.<br>;Let them guide your steps.;none
Twisted Fairyland;🌟;Stardust Drizzle;Curse;0;0;0;1;0;0;0;Weather Anomaly;Fine shimmering dust floats through the air.<br>;You shimmer with strange luck.;none
Twisted Fairyland;💧;Moonkissed Dew;Curse;0;0;0;0;0;1;0;Natural Phenomenon;Dewdrops shimmer like silver under no sun.<br>;Embraced the magical power.;none

Twisted Fairyland;🛸;Flying Saucer;Curse;-5;0;0;0;0;0;0;Metal Object;Bright lights are zooming through the sky.<br>;Got sucked out of life essence.;none
Twisted Fairyland;👤;Glimmering Reflection;Curse;0;0;0;0;-3;0;0;Fae Illusion;A faint silhouette mimics your movements.<br>;Embraced your mirrored self.;none
Twisted Fairyland;🪨;Whispering Stone;Curse;0;0;0;0;-2;0;0;Mystic Object;Heard your name in a voice not your own.<br>;It won’t leave your head.;none
Twisted Fairyland;🌩️;Charged Cloud;Curse;-1;0;1;0;0;0;0;Weather Anomaly;Floats in a super unusally low altitude.<br>;Crackling spark zapped you.;none
Twisted Fairyland;💨;Swift Winds;Curse;0;0;1;0;-1;0;0;Weather Condition;These loud currents make one act fast.<br>;Embraced the howling wind.;none
Twisted Fairyland;🌬️;Frostmourne Breeze;Curse;-1;0;0;0;0;1;0;Weather Condition;A horrible chill goes down your spine.<br>;Suffered permanent changes.;none
Twisted Fairyland;🎭;Psychotic Episode;Curse;0;0;0;0;-1;0;0;Mind State;Sudden strange thoughts  are filling the mind.<br>;Suffered mental damage.;none
